"Pre_pri_sch_expectancy","Pri_sch_expectancy","Sec_sch_expectancy","Pri_sec_sch_expectancy","Lower_sec_completion","Upper_sec_completion","Gov_ex","Gov_ex_percent_GDP","Literacy_rate","Population","Pre_pri_enrolment_num","Pre_pri_enrolment_ratio","Pri_enrolment_num","Pri_enrolment_ratio","Pri_completion","Sec_enrolment_num","Sec_enrolment_ratio","Ter_enrolment_num","STEM_ter_grad_percent","Illiterate_pop","Pre_pri_pupil_teacher_ratio","Gov_ex_capita","Gov_ex_3","Log_gov_ex_3","PISA_math_new","PISA_sci_new","PISA_read_new","GDP_1","GDP_growth_1","GDP_capita_1","GDP_capita_growth_1"
0.56418,6.22766,2.15127,8.37893,NA,NA,725.16801,17.65909,NA,3039013,43641,28.20899,422102,101.09307,NA,123052,42.54204,74682,NA,NA,NA,238.619581423311,244.290929393269,5.49835984860702,362.306513833333,380.560484281481,379.664629871528,5711687787,3.553063365,1831.000151,0.883400994
0.58773,6.23195,2.21109,8.44305,NA,NA,NA,NA,NA,3119433,46638,29.3866,435205,101.31107,NA,130553,43.48998,74681,NA,NA,NA,NA,NA,NA,362.306513833333,398.687012614921,390.536143647354,7196276092,2.26565499,2247.373379,-0.373861097
0.64195,6.30153,2.28221,8.58373,NA,NA,NA,NA,NA,3202085,52040,32.0973,453297,102.59674,NA,139303,44.58823,80442,NA,NA,NA,NA,228.107097468396,5.42981524440642,362.306513833333,380.560484281481,379.664629871528,8564044017,9.201103732,2605.805225,6.395356141
0.63701,6.34654,2.37824,8.72478,NA,NA,NA,NA,NA,3286520,52644,31.85044,471049,103.69681,NA,151513,46.68978,88324,NA,NA,NA,NA,238.619581423311,5.47487057429018,362.306513833333,380.560484281481,379.664629871528,9582866263,7.09719124,2841.64278,4.37321863
0.64055,6.35092,2.42916,8.78008,NA,NA,NA,NA,NA,3372298,53774,32.02759,484958,103.96338,NA,160291,47.64312,NA,NA,NA,NA,NA,NA,NA,362.306513833333,391.266552031481,390.536143647354,10486784805,4.519028377,3031.888771,1.904231275
0.65001,6.34384,2.47804,8.82188,NA,NA,NA,NA,NA,3458834,55125,32.50027,495879,103.75014,NA,169777,48.81385,NA,NA,NA,NA,NA,NA,NA,362.306513833333,391.266552031481,390.536143647354,11578594260,4.153953043,3265.693381,1.607185073
0.68644,6.32994,2.54428,8.87422,NA,NA,807.79028,16.74369,NA,3545534,58371,34.32195,507037,103.87186,NA,179440,50.0523,NA,NA,NA,NA,227.83317830262,NA,NA,362.306513833333,380.560484281481,379.664629871528,11678424512,1.350459539,3215.105688,-1.072474155
0.71543,6.32195,2.51408,8.83603,NA,NA,948.56326,19.11466,NA,3632362,60710,35.77152,518603,104.19657,NA,183162,49.48251,NA,NA,NA,NA,261.142270511584,NA,NA,362.306513833333,380.560484281481,379.664629871528,12614602387,5.476165774,3391.977736,3.020289315
0.84061,6.2483,2.52457,8.77288,NA,NA,NA,NA,NA,3718949,71104,84.06119,525273,104.13839,NA,192678,50.49148,NA,NA,NA,NA,NA,NA,NA,362.306513833333,391.266552031481,390.536143647354,13684255950,7.155308577,3597.43451,4.762528584
0.80186,6.29809,2.93374,9.23183,NA,NA,NA,NA,NA,3803887,67325,40.47092,529637,104.27978,NA,227328,57.91545,NA,NA,NA,NA,NA,227.83317830262,5.42861368703898,362.306513833333,380.560484281481,379.664629871528,14254866288,4.21481117,3668.80207,2.027882309
0.90928,6.74212,3.21353,9.95565,NA,NA,1542.01102,21.92369,NA,3885430,75396,45.90152,569513,112.08812,NA,254597,63.20633,NA,NA,NA,24.85036,396.87010704092,261.142270511584,5.56506535655642,316.047787816667,341.585641995556,379.664629871528,15013629665,3.868718088,3789.053888,1.851802693
0.90579,6.54003,3.15799,9.69801,44.5,36.24,1385.37344,18.81951,94.86819,3962372,74288,45.65473,551465,109.10442,82.69,255643,62.0568,NA,NA,140028,NA,349.632351530851,NA,NA,362.306513833333,341.585641995556,379.664629871528,15976174337,3.491169873,3960.307703,1.651631397
1.15518,6.60485,3.42226,10.02711,46.96,37.53,1483.9396,19.15282,NA,4034074,93733,58.15135,552302,109.81272,82.89,280341,66.85674,NA,13.3519,NA,21.85937,367.85135820513,NA,NA,316.047787816667,341.585641995556,379.664629871528,16578820687,3.41687639,4042.705686,1.731106372
1.21586,6.51921,3.45785,9.97706,49.4,36.09,1634.667,19.2405,NA,4100925,97617,61.22146,545509,109.20161,84.82,288965,68.09944,NA,12.26618,NA,22.13036,398.609338137128,396.87010704092,5.98360904085516,362.306513833333,341.585641995556,379.664629871528,17271760507,4.317179866,4147.824369,2.735632301
NA,NA,NA,NA,50.29,38.87,1698.56947,20.15172,NA,4164053,NA,NA,NA,NA,87.58,NA,NA,NA,NA,NA,NA,407.912548183224,349.632351530851,5.85688217820375,475.671676179167,437.47335840614,462.145268340741,18610594846,4.424599597,4404.711884,2.914440846
1.31018,6.78244,4.00565,10.78809,51.47,38.84,1688.30466,20.43089,NA,4225155,102339,66.04604,558084,113.81433,89.7,339763,79.50946,108765,NA,NA,17.88205,399.584076797183,367.85135820513,5.90767893865127,316.047787816667,412.097043288667,379.664629871528,20040642477,3.976666368,4676.379366,2.512478291
1.42278,6.65242,4.08976,10.74217,50.82,37.89,NA,NA,NA,4285502,108968,71.75415,542087,111.86185,90.63,347244,81.59254,NA,NA,NA,18.34169,NA,398.609338137128,5.98798183484278,316.047787816667,412.097043288667,379.664629871528,22715540324,7.326695432,5227.465952,5.846817278
1.47086,6.7798,4.41062,11.19042,52.93,40.65,1776.06689,20.64334,NA,4345412,110438,74.17323,546542,114.12326,89.83,374428,88.41922,NA,NA,NA,18.66453,408.722323683002,407.912548183224,6.01105280874131,316.047787816667,412.097043288667,379.664629871528,26884700345,8.215131984,6103.741917,6.760552891
NA,6.74314,4.46666,11.2098,53.35,39.43,1929.29967,21.02189,NA,4404628,NA,NA,536436,113.68903,90.92,377924,89.83688,NA,13.6776,NA,NA,438.016484025439,399.584076797183,5.99042419812555,404.860992379487,341.585641995556,408.105282046111,30801744881,4.738174878,6901.388306,3.365398682
1.4988,6.82587,4.54058,11.36645,58.66,41.15,2130.9076,20.81096,NA,4463125,107941,75.53392,534816,115.35181,91.16,380813,91.26713,NA,NA,NA,18.90385,477.447438734071,NA,NA,397.576521075,426.582352695,432.604545780702,30745712007,-0.873455943,6801.036735,-2.136805798
1.53992,6.90373,4.86019,11.76392,59.78,42.94,2594.8486,23.40822,NA,4520740,109007,77.4599,531665,116.95175,91.95,405584,98.09202,NA,NA,NA,17.98202,573.987577255051,408.722323683002,6.01303601027503,409.3853691,430.4812792,442.5809436,37658614803,5.360343526,8227.127494,4.056807725
1.54392,6.89145,4.99849,11.88993,61.49,47.72,2988.22717,22.88089,NA,4577378,108246,77.4386,520609,116.89937,91.22,413686,101.07974,NA,11.43254,NA,17.61243,652.825082394331,438.016484025439,6.08225654442955,408.590201733333,430.104508633333,441.903232633333,42762617082,4.40315924,9229.834517,3.147663007
1.55856,6.87867,5.14054,12.01921,64.28467,46.41372,3032.79085,23.00962,97.40658,4633086,109012,77.93864,506961,115.88819,93.54096,419453,103.8047,194933,12.44604,91605,17.51197,654.594119340759,477.447438734071,6.16845407791239,407.795034366667,429.727738066667,441.225521666667,47231651865,4.882592369,10075.00462,3.653958913
1.55105,6.80112,5.29591,12.09703,63.19,51.56,3293.72165,23.50156,NA,4688000,109033,77.51363,494720,114.66955,93.41,427760,107.4917,203175,NA,NA,NA,702.585676194539,573.987577255051,6.35260775367256,406.999867,429.3509675,440.5478107,50949672206,2.494766108,10744.09102,1.325289728
1.58787,6.67716,5.62272,12.29988,64.56,53.13,3448.76632,22.83091,NA,4742107,112444,79.32893,480125,112.32019,93.44,447280,114.39269,205247,NA,NA,14.75449,727.264551390342,652.825082394331,6.48130922569719,404.751044666667,426.103311666667,436.1943738,52016408951,3.542109878,10847.16967,2.391709165
1.61219,6.64774,5.85194,12.49968,66.57,54.72,3580.52054,23.10953,NA,4795396,114799,80.54488,475731,111.77286,94.51,460235,120.12722,216751,NA,NA,15.08925,746.657948582349,654.594119340759,6.48401537843485,402.502222333333,422.855655833333,431.8409369,56441917653,3.652080968,11642.77805,2.531383287
1.58666,6.63148,5.95197,12.58345,68.2,52.59,3825.62016,23.37343,NA,4847804,112854,79.30821,473447,111.29795,94.7,460252,122.78658,217841,12.87717,NA,14.66779,789.144973682929,702.585676194539,6.55476735276729,400.2534,419.608,427.4875,58847016045,4.204323252,12011.22275,3.108306775
1.56144,6.6577,6.08039,12.73809,68.95,55.46,3996.57988,23.4232,NA,4899345,111432,78.05493,475756,111.76114,95.33,462855,125.81616,217550,13.09073,NA,13.3788,815.737589412462,727.264551390342,6.58929030596213,400.9457862,418.279487366667,427.157741666667,60516043590,4.157698963,12225.57449,3.092566338
1.61118,6.61105,6.25321,12.86426,68.2,57.35,4278.36679,30.15142,NA,4949954,115291,80.54816,472421,110.83347,96.15,467513,128.92962,222707,14.39941,NA,NA,864.324555339302,746.657948582349,6.61560718010703,401.6381724,416.950974733333,426.827983333333,62335931464,2.05620273,12468.57529,1.045978719
1.959,6.74507,6.39691,13.14198,73.47,58.38,4189.77401,26.08667,97.86379,4999441,140344,97.93651,483770,113.29429,96.31,476668,132.81693,216700,15.45587,84024,14.33544,838.048495821833,789.144973682929,6.67095004754495,402.3305586,415.6224621,426.498225,63951114302,2.167951807,12669.70608,1.193992798
1.91267,6.92005,6.80092,13.72097,NA,NA,4320.10159,NA,NA,5048000,136907,95.6355,497065,116.18229,NA,504316,141.36398,221811,15.11316,NA,13.01645,855.804593898574,815.737589412462,6.70409272164328,397.576521075,426.582352695,432.604545780702,61520669890,-4.539965917,12076.81451,-5.412335669
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,864.324555339302,6.7619483410218,486.61074838421,491.647744336,477.878216248095,NA,NA,NA,NA
0.02042,4.35691,0.95877,5.31568,NA,NA,NA,NA,NA,7026496,4669,0.68055,735511,68.93384,NA,130102,13.69675,8701,NA,NA,NA,NA,NA,NA,320.8696702,423.516472703704,299.3632385,7900524898,10.90945365,1074.862008,6.024003112
0.021,4.33943,1.03929,5.37872,NA,NA,1617.65021,NA,NA,7350270,5059,0.70015,810244,72.32378,NA,147563,14.84705,10201,NA,NA,NA,220.080379360214,NA,NA,320.8696702,423.516472703704,379.664629871528,9142935858,2.394407464,1189.568397,-2.077337066
0.02155,4.53539,1.14022,5.6756,NA,NA,2018.80474,NA,NA,7685918,5456,0.7183,888728,75.58979,NA,168971,16.28883,12470,NA,NA,NA,262.662799681183,NA,NA,320.8696702,423.516472703704,379.664629871528,10175615442,-10.95769727,1266.623877,-14.81176447
0.02293,4.64051,1.2777,5.9182,NA,NA,1498.05066,NA,NA,8033650,6081,0.76439,954190,77.34176,NA,197248,18.2528,14418,NA,NA,NA,186.471984714296,NA,NA,320.8696702,423.516472703704,379.664629871528,8432588484,3.500498907,1004.634373,-0.939028114
0.02266,4.7504,1.38167,6.13206,NA,NA,NA,NA,NA,8393691,6291,0.75523,1024585,79.17325,NA,221940,19.73811,19633,NA,NA,NA,NA,220.080379360214,5.39399284035263,320.8696702,423.516472703704,379.664629871528,7567109767,0.200822352,863.3334326,-4.043878612
0.02355,4.77144,NA,NA,NA,NA,NA,NA,NA,8764989,6881,0.78513,1085124,79.52405,NA,NA,NA,18732,NA,NA,NA,NA,262.662799681183,5.57087107905545,320.8696702,423.516472703704,379.664629871528,6838185419,-3.900240442,747.7561819,-7.892941055
0.02348,4.73486,1.37012,6.10499,NA,NA,NA,NA,NA,9144931,7200,0.78256,1134915,78.91438,NA,242126,19.57319,NA,NA,NA,NA,NA,186.471984714296,5.22828101179118,320.8696702,423.516472703704,379.664629871528,6841638715,-2.701261434,717.8976675,-6.633629641
0.02338,4.59665,1.35711,5.95376,NA,NA,NA,NA,NA,9530107,7493,0.77918,1159824,76.61091,NA,251417,19.38722,18872,NA,NA,NA,NA,NA,NA,320.8696702,423.516472703704,379.664629871528,6977650069,4.501223175,703.5195152,0.412072638
0.02574,4.45059,1.37623,5.82682,NA,NA,NA,NA,NA,9918196,8539,0.85814,1179456,74.1765,NA,266801,19.66048,19660,NA,NA,NA,NA,NA,NA,320.8696702,423.516472703704,379.664629871528,9158302205,3.259348767,888.5285805,-0.638337338
0.02502,4.37893,NA,NA,NA,NA,NA,NA,NA,10307281,8570,0.83416,1214511,72.98209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,429.230451086667,439.462944014286,10087653189,-0.348972909,942.9310075,-3.990297918
0.02668,4.29592,1.33878,5.6347,NA,NA,NA,NA,NA,10698194,9441,0.88949,1251531,71.59866,NA,284925,19.12545,23642,NA,NA,NA,NA,NA,NA,320.8696702,423.516472703704,379.664629871528,10255170460,1.136483964,924.3272452,-2.478370913
0.03011,4.2956,NA,NA,NA,NA,NA,NA,34.13928,11094748,10952,1.00354,1306695,71.59329,NA,NA,NA,NA,NA,3954268,NA,NA,NA,NA,369.702394016667,389.29312061,493.382200023529,9757410614,2.948004945,848.2895443,-0.701063644
0.03199,4.31894,NA,NA,NA,NA,NA,NA,NA,11502449,11936,1.06621,1364263,71.98232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,429.230451086667,439.462944014286,10795850107,-1.095908411,905.3220195,-4.599431373
0.03254,4.30465,NA,NA,NA,NA,NA,NA,NA,11924877,12482,1.0847,1405187,71.7442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,429.230451086667,439.462944014286,10492628915,0.040925168,848.7531159,-3.49972971
0.02947,4.48379,NA,NA,NA,NA,NA,NA,NA,12362407,11624,0.9825,1414865,70.15789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,429.230451086667,439.462944014286,11152971316,-0.244560612,870.4807017,-3.748372837
0.02758,4.38856,NA,NA,NA,NA,1586.90253,NA,NA,12812421,11217,0.91936,1447785,69.4382,NA,NA,NA,30064,NA,NA,NA,123.856570901003,NA,NA,320.8696702,398.687012614921,299.3632385,11045759469,-0.1924851,832.2830587,-3.645910285
0.04284,4.08002,NA,NA,NA,NA,1518.89659,NA,NA,13271643,17949,1.42803,1463963,68.00031,NA,NA,NA,37811,NA,NA,NA,114.446763675002,NA,NA,320.8696702,398.687012614921,299.3632385,8313557450,0.811206685,605.2633669,-2.592852047
0.0521,4.20065,NA,NA,NA,NA,1127.55247,NA,NA,13735433,22458,1.73666,1553540,70.01078,NA,NA,NA,49851,NA,NA,NA,82.0907844696268,NA,NA,320.8696702,398.687012614921,299.3632385,11000146839,7.125744724,774.6713757,3.622816758
0.05796,4.23309,NA,NA,NA,NA,1084.99687,NA,NA,14199762,25638,1.93206,1609929,70.55157,NA,NA,NA,52225,NA,NA,NA,76.4095109481412,123.856570901003,4.81912420984492,320.8696702,398.687012614921,299.3632385,12139234939,7.729327422,827.7621185,4.31077039
0.06805,4.33741,NA,NA,NA,NA,1102.22452,NA,NA,14665127,30885,2.26834,1662265,71.01518,NA,NA,NA,NA,NA,NA,NA,75.1595618640057,114.446763675002,4.7401097688035,320.8696702,398.687012614921,299.3632385,11722142706,3.743553144,774.7270681,0.551513753
0.06856,4.37734,NA,NA,NA,NA,1136.34456,19.22015,NA,15130663,32141,2.2852,1735814,71.84345,NA,NA,NA,87873,NA,NA,NA,75.1020996237905,82.0907844696268,4.40782576252875,320.8696702,398.687012614921,299.3632385,12612033729,4.930679628,809.0130515,1.842995442
0.07223,4.35429,NA,NA,NA,NA,1120.50667,18.81475,36.35024,15589414,34909,2.40758,1807503,72.57142,NA,NA,NA,NA,NA,5539757,NA,71.8761250422883,76.4095109481412,4.3361071772744,418.743741424242,398.687012614921,299.3632385,12376639823,1.617527443,771.968406,-1.191343795
0.07154,4.54707,1.68403,6.2311,NA,NA,1230.7307,21.67118,NA,16032573,35553,2.38452,1910820,74.57289,NA,591549,24.05762,96681,NA,NA,NA,76.7643908435658,75.1595618640057,4.31961334515102,320.8696702,398.687012614921,299.3632385,10743706069,-2.068400057,652.9278678,-4.580494213
0.07529,4.38396,NA,NA,17.62,3.76,1090.27245,20.80695,48.74076,16454668,38957,2.55058,1943101,73.91165,35.89,NA,NA,NA,NA,4607380,24.97244,66.2591581914627,75.1020996237905,4.31884851608621,418.743741424242,424.668252925,299.3632385,11202353585,0.121371916,664.708695,-2.245268247
0.07841,4.49492,NA,NA,NA,NA,1081.28356,23.20203,NA,16853026,41592,2.6633,2046861,76.12587,NA,NA,NA,NA,NA,NA,22.28939,64.1596090814789,71.8761250422883,4.27494415175728,418.743741424242,424.668252925,299.3632385,12405208665,-1.667642138,719.9129843,-3.827633619
0.08115,4.51177,NA,NA,NA,NA,1185.45326,22.5923,NA,17231539,44420,2.75623,2116223,76.47013,NA,NA,NA,NA,NA,NA,NA,68.7955533165088,76.7643908435658,4.34074087173861,418.743741424242,398.687012614921,299.3632385,15340993079,-1.359535943,871.6665008,-3.422478473
0.08643,4.28425,NA,NA,NA,NA,1134.3602,22.64823,NA,17599610,48647,2.93406,2046165,71.86367,NA,NA,NA,NA,NA,NA,22.32538,64.45371232658,66.2591581914627,4.19357369216477,418.743741424242,424.668252925,299.3632385,16584164236,1.23177284,922.8552737,-0.85747646
NA,NA,NA,NA,NA,NA,1194.59942,22.10716,NA,17970494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.4756027296745,64.1596090814789,4.16137387066998,439.876576405555,385.992542684749,405.385788303788,17091723906,1.721247367,931.2000763,-0.407002694
NA,NA,NA,NA,NA,NA,1208.6534,21.84569,NA,18354514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.8504714426108,68.7955533165088,4.23113911082307,439.876576405555,385.992542684749,405.385788303788,17816714954,1.515842363,949.9758279,-0.651432027
0.09144,4.11066,NA,NA,18.96411,8.38155,1195.8196,20.01789,NA,18754916,53706,3.04814,2111975,68.51096,40.51197,NA,NA,NA,NA,NA,NA,63.7603282254103,64.45371232658,4.16594732782847,418.743741424242,325.7886022,299.3632385,20370544322,1.765036784,1062.556918,-0.444962478
0.08722,4.13893,NA,NA,NA,NA,1295.03314,20.75588,NA,19171237,52272,2.90746,2179801,68.9822,NA,NA,NA,156772,NA,NA,17.04336,67.5508387904234,66.4756027296745,4.19683500410076,418.743741424242,424.668252925,299.3632385,24322959641,2.542841476,1240.614893,0.271231604
0.0861,4.36433,NA,NA,NA,NA,1353.82799,21.52691,NA,19605569,52583,2.8701,2356240,72.73877,NA,NA,NA,151671,NA,NA,15.46104,69.0532363534055,65.8504714426108,4.18738658750475,418.743741424242,424.668252925,299.3632385,24375209178,3.251453718,1215.166785,0.916723776
0.10358,4.41883,NA,NA,NA,NA,1420.77045,22.19047,NA,20059147,64136,3.44108,2383359,71.831,NA,NA,NA,152896,NA,NA,17.34812,70.8290561906745,63.7603282254103,4.15513118229509,418.743741424242,424.668252925,299.3632385,24908781285,2.017638592,1213.113,-0.336415026
NA,NA,NA,NA,NA,NA,1495.75514,22.77275,NA,20532950,NA,NA,NA,NA,NA,NA,NA,144270,NA,NA,NA,72.8465778176054,67.5508387904234,4.21288048165589,418.705516766667,385.992542684749,405.385788303788,25414875503,-4.387254789,1208.583199,-6.641132151
0.11812,4.78157,NA,NA,NA,NA,1299.50355,22.42686,NA,21028655,75453,3.93747,2757613,79.69289,NA,NA,NA,66232,NA,NA,18.9628,61.7967982260397,69.0532363534055,4.23487774846594,418.743741424242,424.668252925,299.3632385,26789047555,10.7065041,1243.273487,8.042337076
0.14127,4.96408,NA,NA,24.13494,13.69246,1618.24463,20.85876,40.98163,21547188,91393,4.69799,2920791,82.73464,44.30314,NA,NA,NA,NA,7184992,20.16615,75.1023581360129,70.8290561906745,4.26026931468275,418.743741424242,424.668252925,299.3632385,31273074528,8.889421302,1415.871694,6.225702078
0.16965,5.10494,NA,NA,NA,NA,1790.45291,21.57473,NA,22087505,111384,5.64322,3021417,83.99138,NA,NA,NA,169351,NA,NA,24.15091,81.061799872824,72.8465778176054,4.28835555580145,418.743741424242,424.668252925,299.3632385,35363533866,8.79407739,1561.464413,6.103171978
0.19415,5.26289,2.79981,8.0627,NA,NA,1885.47305,21.76678,43.90842,22647683,129371,6.4557,3176874,86.80014,NA,1418361,38.9374,176504,NA,7270389,24.6046,83.2523596343167,61.7967982260397,4.1238515544814,320.8696702,424.668252925,299.3632385,45814637971,8.84285995,1972.545683,6.131993634
0.2124,5.43615,2.96911,8.40526,NA,NA,1566.53858,21.17322,NA,23226143,144128,7.05883,3370558,90.65904,NA,1587348,42.45389,192689,NA,NA,22.09197,67.4472115322807,75.1023581360129,4.31885195822403,418.743741424242,424.668252925,299.3632385,47964234560,7.179207824,2013.381448,4.495184281
0.23273,5.7778,3.19446,8.97226,28.28069,15.66811,1908.76965,22.51621,NA,23822714,161696,7.75951,3617219,95.88669,56.68524,1727227,45.03581,202509,NA,NA,22.95188,80.1239376000568,81.061799872824,4.39521182515824,418.743741424242,424.668252925,299.3632385,51588158718,7.359638088,2111.026557,4.658899564
0.24519,5.92726,3.45952,9.38678,NA,NA,1962.14405,20.68033,NA,24437469,174264,8.15109,3772136,98.36802,NA,1898243,48.44685,217914,NA,NA,22.91741,80.2924414962941,83.2523596343167,4.42187647241463,418.743741424242,424.668252925,299.3632385,58011466451,6.89028432,2314.050958,4.19662142
0.24643,6.00608,3.63173,9.63781,NA,NA,1793.83781,18.33167,47.16535,25069229,180176,8.2043,3900222,99.79975,NA,2040520,51.02666,NA,NA,7690587,21.09542,71.5553641478164,67.4472115322807,4.21134524054316,418.743741424242,424.668252925,299.3632385,58539424930,6.231709513,2276.332394,3.557682501
0.25091,6.03971,3.87374,9.91346,NA,NA,NA,NA,NA,25717000,188147,8.3459,4003884,100.31534,NA,2227143,54.61299,NA,NA,NA,19.56197,NA,80.1239376000568,4.38357465587127,418.743741424242,385.992542684749,299.3632385,61348579465,1.816441461,2325.723705,-0.737708781
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.2924414962941,4.38567548820723,418.705516766667,385.992542684749,405.385788303788,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,4559571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.465349871852,490.451592096154,523.481345209444,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,4581085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.465349871852,490.451592096154,523.481345209444,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,4594778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.465349871852,490.451592096154,523.481345209444,NA,NA,NA,NA
0.90781,NA,NA,NA,NA,NA,NA,NA,NA,4599782,60169,22.69526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,523.481345209444,NA,NA,NA,NA
0.94573,NA,NA,NA,NA,NA,NA,NA,NA,4611509,62937,23.64328,NA,NA,NA,NA,NA,64966,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,434.8453201,NA,NA,NA,NA
1.00011,NA,NA,NA,NA,NA,NA,NA,NA,4634234,66254,25.00264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,523.481345209444,NA,NA,NA,NA
1.03464,NA,NA,NA,NA,NA,NA,NA,NA,4658254,67847,25.86599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,523.481345209444,NA,NA,NA,NA
1.04114,NA,NA,NA,NA,NA,NA,NA,NA,4680285,67481,26.02841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,523.481345209444,NA,NA,NA,NA
1.06699,NA,NA,NA,NA,NA,NA,NA,NA,4701417,69080,26.6747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,523.481345209444,NA,NA,NA,NA
1.07401,NA,NA,NA,NA,NA,NA,NA,NA,4721446,69374,26.85022,NA,NA,NA,NA,NA,55886,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,434.8453201,NA,NA,NA,NA
1.10535,NA,NA,NA,NA,NA,NA,NA,NA,4739745,71520,27.63385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,523.481345209444,NA,NA,NA,NA
1.1262,NA,NA,NA,NA,NA,NA,NA,NA,4755207,73032,28.15496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,523.481345209444,NA,NA,NA,NA
1.15115,NA,NA,NA,NA,NA,NA,NA,NA,4767260,74583,28.77886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,523.481345209444,NA,NA,NA,NA
1.12923,NA,NA,NA,NA,NA,NA,NA,NA,4777368,72274,28.23082,NA,NA,NA,NA,NA,69021,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,434.8453201,NA,NA,NA,NA
1.12056,NA,NA,NA,NA,NA,NA,NA,96.70155,4689022,70396,28.01396,NA,NA,NA,NA,NA,72342,NA,126420,NA,NA,NA,NA,369.702394016667,383.113234723333,434.8453201,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,4575818,NA,NA,NA,NA,NA,NA,NA,69822,NA,NA,NA,NA,NA,NA,497.465349871852,490.451592096154,434.8453201,NA,NA,NA,NA
NA,3.20963,6.45871,9.66834,NA,NA,NA,NA,NA,4600463,NA,NA,206976,80.24067,NA,420705,80.73387,77689,NA,NA,NA,NA,NA,NA,377.931943333333,432.184543097917,364.395148439506,NA,NA,NA,NA
